,title,url_anime,date_published_anime,score_anime,rank_anime,members_anime,anime_exists,url,date_published,score,rank,members
607,Koori Zokusei Danshi to Cool na Douryou Joshi,,,,,,no,https://myanimelist.net/manga/119082/Koori_Zokusei_Danshi_to_Cool_na_Douryou_Joshi,2019-01,7.69,1,25995
608,Adachi to Shimamura,,,,,,no,https://myanimelist.net/manga/120071/Adachi_to_Shimamura,2019-01,7.69,2,8442
609,Zettai BL ni Naru Sekai vs Zettai BL ni Naritakunai Otoko,,,,,,no,https://myanimelist.net/manga/125071/Zettai_BL_ni_Naru_Sekai_vs_Zettai_BL_ni_Naritakunai_Otoko,2018-01,7.69,3,6494
610,Arifureta Shokugyou de Sekai Saikyou,,,,,,no,https://myanimelist.net/manga/88923/Arifureta_Shokugyou_de_Sekai_Saikyou,2015-01 - 2022-01,7.69,4,226687
611,Fushigi no Kuni no Bird,,,,,,no,https://myanimelist.net/manga/90153/Fushigi_no_Kuni_no_Bird,2013-01,7.69,5,2628
612,Bakemono Yawazukushi,,,,,,no,https://myanimelist.net/manga/117927/Bakemono_Yawazukushi,2016-01 - 2022-01,7.68,1,227179
613,Kotarou wa Hitorigurashi,,,,,,no,https://myanimelist.net/manga/117954/Kotarou_wa_Hitorigurashi,2015-01 - 2023-01,7.68,2,232096
614,Dousei Yankee Akamatsu Seven,,,,,,no,https://myanimelist.net/manga/121870/Dousei_Yankee_Akamatsu_Seven,2018-01 - 2020-01,7.68,3,202341
615,"Kekkon suru tte, Hontou desu ka",,,,,,no,https://myanimelist.net/manga/125182/Kekkon_suru_tte_Hontou_desu_ka,2020-01 - 2023-01,7.68,4,317952
616,Hoshikuzu Telepath,,,,,,no,https://myanimelist.net/manga/127231/Hoshikuzu_Telepath,2019-01,7.68,5,2522
617,Shishunki Bitter Change,,,,,,no,https://myanimelist.net/manga/65473/Shishunki_Bitter_Change,2012-01 - 2019-01,7.68,2,918629
618,Kujira no Kora wa Sajou ni Utau,,,,,,no,https://myanimelist.net/manga/69007/Kujira_no_Kora_wa_Sajou_ni_Utau,2013-01 - 2023-01,7.68,3,316087
619,Rain Gaiden: Vampire Master,,,,,,no,https://myanimelist.net/manga/71309/Rain_Gaiden__Vampire_Master,2012-01 - 2012-01,7.68,4,122214
620,Tsubasa: WoRLD CHRoNiCLE - Niraikanai-hen,,,,,,no,https://myanimelist.net/manga/74339/Tsubasa__WoRLD_CHRoNiCLE_-_Niraikanai-hen,2014-01 - 2016-01,7.68,5,167885
621,Chichi to Ko,,,,,,no,https://myanimelist.net/manga/76813/Chichi_to_Ko,2013-01 - 2018-01,7.68,1,183608
622,Ano Ko ni Kiss to Shirayuri wo,,,,,,no,https://myanimelist.net/manga/80721/Ano_Ko_ni_Kiss_to_Shirayuri_wo,2013-01 - 2019-01,7.68,2,912253
623,K: Days of Blue,,,,,,no,https://myanimelist.net/manga/59675/K__Days_of_Blue,2013-01 - 2014-01,7.67,3,144011
624,Ubume no Natsu,,,,,,no,https://myanimelist.net/manga/70179/Ubume_no_Natsu,2013-01 - 2014-01,7.67,4,142697
625,Yami no Moribito,,,,,,no,https://myanimelist.net/manga/70935/Yami_no_Moribito,2014-01 - 2017-01,7.67,5,171489
626,Fukuyadou Honpo,,,,,,no,https://myanimelist.net/manga/14268/Fukuyadou_Honpo,1995-01 - 2000-01,7.67,1,1459
627,I Am a Hero,,,,,,no,https://myanimelist.net/manga/14440/I_Am_a_Hero,2009-01 - 2017-01,7.67,2,103982
628,Sekai no Owari to Yoakemae,,,,,,no,https://myanimelist.net/manga/15355/Sekai_no_Owari_to_Yoakemae,2005-01 - 2008-01,7.67,3,819959
629,Sekitou Elegy,,,,,,no,https://myanimelist.net/manga/16019/Sekitou_Elegy,2004-01 - 2008-01,7.67,4,85815
630,Rain,,,,,,no,https://myanimelist.net/manga/17237/Rain,2008-01,7.67,5,12341
631,"Maou ni Natta node, Dungeon Tsukutte Jingai Musume to Honobono suru",,,,,,no,https://myanimelist.net/manga/110329/Maou_ni_Natta_node_Dungeon_Tsukutte_Jingai_Musume_to_Honobono_suru,2017-01,7.67,1,2663
632,Futari no Lion,,,,,,no,https://myanimelist.net/manga/114065/Futari_no_Lion,2017-01 - 2019-01,7.67,2,197168
633,Still Sick,,,,,,no,https://myanimelist.net/manga/116472/Still_Sick,2018-01 - 2020-01,7.67,3,208668
634,Sensei wa Koi wo Oshierarenai,,,,,,no,https://myanimelist.net/manga/117080/Sensei_wa_Koi_wo_Oshierarenai,2018-01 - 2022-01,7.67,4,234653
635,Killing Me/Killing You,,,,,,no,https://myanimelist.net/manga/118497/Killing_Me_Killing_You,2017-01 - 2023-01,7.67,5,233112
636,Genjitsu Touhi shitetara Boroboro ni Natta Hanashi,,,,,,no,https://myanimelist.net/manga/122691/Genjitsu_Touhi_shitetara_Boroboro_ni_Natta_Hanashi,2019-01 - 2019-01,7.67,2,196458
637,Kimi no Koe,,,,,,no,https://myanimelist.net/manga/131242/Kimi_no_Koe,2020-01,7.67,3,5573
638,Disney Twisted-Wonderland Anthology Comic,,,,,,no,https://myanimelist.net/manga/131892/Disney_Twisted-Wonderland_Anthology_Comic,2020-01 - 2021-01,7.67,4,211436
639,Denpa Kyoushi,,,,,,no,https://myanimelist.net/manga/32779/Denpa_Kyoushi,2011-01 - 2017-01,7.66,1,731721
640,Pink,,,,,,no,https://myanimelist.net/manga/41769/Pink,1989-01 - 1989-01,7.66,2,897416
641,Black Bullet,,,,,,no,https://myanimelist.net/manga/45597/Black_Bullet,2011-01 - 2014-01,7.66,3,147906
642,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,,,,,,no,https://myanimelist.net/manga/49331/Mondaiji-tachi_ga_Isekai_kara_Kuru_Sou_desu_yo,2012-01 - 2014-01,7.66,4,144547
643,Citrus+,,,,,,no,https://myanimelist.net/manga/117083/Citrus_,2018-01,7.66,5,18063
644,Yamaguchi-kun wa Warukunai,,,,,,no,https://myanimelist.net/manga/128088/Yamaguchi-kun_wa_Warukunai,2019-01,7.66,1,6068
645,Kamibukuro-kun wa Koishiteru,,,,,,no,https://myanimelist.net/manga/130740/Kamibukuro-kun_wa_Koishiteru,2020-01 - 2020-01,7.66,2,22517
646,Taste of Illness,,,,,,no,https://myanimelist.net/manga/132552/Taste_of_Illness,2018-01 - 2019-01,7.66,3,193329
647,Iki Dekinai no wa Kimi no Sei,,,,,,no,https://myanimelist.net/manga/136969/Iki_Dekinai_no_wa_Kimi_no_Sei,2020-01,7.66,4,1593
648,+Anima,,,,,,no,https://myanimelist.net/manga/38/_Anima,1999-01 - 2005-01,7.66,5,521194
649,Akachan to Boku,,,,,,no,https://myanimelist.net/manga/76/Akachan_to_Boku,1991-01 - 1997-01,7.66,1,972604
650,DOLL: IC in a Doll,,,,,,no,https://myanimelist.net/manga/298/DOLL__IC_in_a_Doll,2000-01 - 2002-01,7.66,2,22247
651,Penguin☆Brothers,,,,,,no,https://myanimelist.net/manga/899/Penguin☆Brothers,1999-01 - 2001-01,7.66,3,15587
652,Suzumiya Haruhi no Yuuutsu,,,,,,no,https://myanimelist.net/manga/1253/Suzumiya_Haruhi_no_Yuuutsu,2004-01 - 2004-01,7.66,4,43879
653,The Bride of the Water God,,,,,,no,https://myanimelist.net/manga/1268/The_Bride_of_the_Water_God,2007-01 - 2014-01,7.66,5,420053
